property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,study room,servant room,store room,pooja room,furnishing_type,luxury_category,total_rooms,floor_category,price
0,95,3.0,3.0,2.0,3.0,1560.0,0.0,0.0,0.0,0.0,2,2.0,8.0,2.0,1.4
1,64,5.0,4.0,3.0,0.0,1548.0,0.0,0.0,1.0,0.0,2,2.0,13.0,1.0,3.15
0,82,3.0,3.0,3.0,0.0,1457.0,1.0,0.0,0.0,0.0,1,2.0,10.0,1.0,0.98
0,4,3.0,3.0,3.0,3.0,1467.0,0.0,0.0,0.0,0.0,1,1.0,9.0,1.0,1.75
0,73,3.0,3.0,3.0,3.0,3245.0,0.0,1.0,0.0,0.0,2,0.0,10.0,1.0,5.0
0,73,3.0,3.0,3.0,3.0,1473.0,1.0,1.0,0.0,0.0,1,1.0,11.0,2.0,2.55
0,39,3.0,3.0,3.0,4.0,2246.0,0.0,1.0,0.0,0.0,1,1.0,10.0,1.0,1.65
0,8,4.0,6.0,3.0,3.0,2118.0,0.0,1.0,0.0,0.0,1,2.0,15.0,2.0,2.1
0,110,3.0,3.0,2.0,0.0,1394.0,0.0,0.0,0.0,0.0,1,1.0,9.0,2.0,0.95
1,79,2.0,3.0,2.0,2.0,477.0,0.0,0.0,0.0,0.0,1,1.0,7.0,1.0,0.89
0,11,3.0,4.0,3.0,3.0,1860.0,0.0,1.0,0.0,0.0,1,0.0,11.0,0.0,2.2
0,54,3.0,3.0,1.0,3.0,1631.0,0.0,0.0,0.0,0.0,1,2.0,7.0,1.0,1.38
1,30,5.0,5.0,3.0,0.0,6400.0,1.0,1.0,0.0,1.0,2,2.0,16.0,1.0,15.0
0,7,3.0,2.0,1.0,0.0,844.0,0.0,0.0,0.0,0.0,1,1.0,7.0,1.0,0.42
0,69,3.0,3.0,2.0,1.0,1834.0,0.0,0.0,0.0,0.0,1,1.0,9.0,2.0,2.55
0,11,3.0,4.0,3.0,1.0,2325.0,0.0,1.0,0.0,0.0,1,2.0,12.0,2.0,2.3
0,73,4.0,3.0,2.0,3.0,3150.0,0.0,1.0,0.0,0.0,1,1.0,10.0,1.0,3.2
1,55,2.0,6.0,3.0,0.0,1467.0,0.0,0.0,0.0,0.0,1,1.0,12.0,2.0,3.75
0,17,4.0,4.0,3.0,4.0,2922.0,1.0,1.0,0.0,1.0,0,2.0,14.0,0.0,2.75
0,39,3.0,3.0,3.0,1.0,1609.0,0.0,0.0,0.0,0.0,1,1.0,9.0,2.0,2.0
0,94,3.0,3.0,3.0,0.0,1683.0,0.0,0.0,0.0,0.0,1,1.0,10.0,0.0,1.85
0,0,3.0,3.0,2.0,4.0,1259.0,0.0,0.0,0.0,0.0,1,1.0,8.0,2.0,1.3
0,103,3.0,3.0,2.0,3.0,1569.0,0.0,0.0,0.0,0.0,1,1.0,9.0,0.0,1.23
0,73,2.0,2.0,3.0,1.0,1289.0,1.0,0.0,0.0,0.0,1,1.0,8.0,2.0,2.65
1,102,2.0,3.0,0.0,3.0,900.0,0.0,0.0,0.0,0.0,1,1.0,5.0,2.0,1.65
0,50,3.0,3.0,3.0,0.0,2450.0,0.0,1.0,0.0,1.0,2,2.0,11.0,1.0,3.8
0,73,4.0,4.0,3.0,3.0,1776.0,1.0,1.0,0.0,0.0,2,0.0,13.0,1.0,2.85
0,71,4.0,4.0,0.0,3.0,3950.0,0.0,0.0,0.0,0.0,1,2.0,8.0,2.0,7.8
0,25,3.0,4.0,3.0,0.0,1727.0,0.0,1.0,0.0,0.0,1,2.0,11.0,2.0,1.5
1,86,4.0,4.0,0.0,3.0,3150.0,0.0,0.0,0.0,0.0,1,1.0,8.0,0.0,1.75
0,69,3.0,3.0,3.0,4.0,1743.0,0.0,0.0,0.0,0.0,1,1.0,9.0,1.0,2.17
0,4,3.0,3.0,3.0,3.0,1317.0,0.0,1.0,0.0,0.0,1,2.0,10.0,2.0,1.35
0,8,3.0,4.0,3.0,3.0,1345.0,0.0,1.0,0.0,0.0,1,0.0,11.0,2.0,1.05
0,20,4.0,4.0,0.0,3.0,3250.0,0.0,0.0,0.0,0.0,1,1.0,8.0,2.0,4.26
0,107,2.0,2.0,2.0,1.0,670.0,1.0,0.0,0.0,0.0,2,2.0,7.0,0.0,0.41
1,64,6.0,6.0,2.0,0.0,3450.0,1.0,1.0,1.0,1.0,0,0.0,18.0,2.0,3.65
0,11,3.0,2.0,2.0,3.0,1691.0,0.0,0.0,0.0,0.0,1,0.0,7.0,2.0,1.2
0,9,2.0,2.0,3.0,3.0,1284.0,1.0,0.0,0.0,0.0,2,0.0,8.0,2.0,0.98
1,63,8.0,8.0,3.0,3.0,3240.0,1.0,1.0,0.0,1.0,0,1.0,22.0,2.0,7.5
0,80,3.0,4.0,3.0,1.0,1911.0,1.0,1.0,0.0,0.0,1,2.0,12.0,0.0,1.65
1,54,3.0,6.0,2.0,0.0,2592.0,0.0,1.0,0.0,0.0,2,2.0,13.0,1.0,5.5
0,78,3.0,3.0,1.0,3.0,1383.0,0.0,0.0,0.0,0.0,1,0.0,7.0,0.0,1.38
1,78,1.0,1.0,0.0,3.0,763.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,0.8
0,101,2.0,2.0,2.0,1.0,992.0,1.0,0.0,0.0,0.0,1,2.0,8.0,2.0,0.9
0,59,3.0,3.0,3.0,0.0,2114.0,0.0,1.0,0.0,0.0,1,1.0,10.0,2.0,1.85
0,88,2.0,2.0,1.0,3.0,1239.0,0.0,0.0,0.0,0.0,1,1.0,5.0,2.0,0.75
0,109,3.0,3.0,0.0,3.0,1997.0,0.0,0.0,0.0,0.0,1,1.0,6.0,0.0,1.3
0,111,2.0,1.0,3.0,1.0,838.0,0.0,0.0,0.0,0.0,1,2.0,6.0,1.0,0.54
0,44,2.0,2.0,3.0,1.0,610.0,0.0,0.0,0.0,0.0,1,2.0,7.0,2.0,0.55
0,73,2.0,2.0,2.0,3.0,1433.0,0.0,0.0,0.0,0.0,1,1.0,6.0,0.0,2.0
0,109,3.0,5.0,3.0,1.0,1742.0,0.0,1.0,0.0,0.0,1,2.0,12.0,0.0,1.32
0,16,4.0,5.0,3.0,3.0,3655.35,0.0,1.0,0.0,0.0,2,0.0,13.0,2.0,5.49
0,101,2.0,2.0,3.0,1.0,1249.0,1.0,0.0,0.0,0.0,1,2.0,9.0,2.0,1.0
0,89,2.0,2.0,3.0,3.0,1721.0,1.0,0.0,0.0,0.0,1,1.0,8.0,2.0,1.0
0,101,2.0,2.0,2.0,1.0,992.0,1.0,0.0,0.0,0.0,1,1.0,8.0,1.0,0.9
1,64,2.0,8.0,3.0,3.0,1458.0,0.0,0.0,1.0,1.0,2,2.0,15.0,2.0,3.8
0,105,3.0,3.0,2.0,3.0,1594.0,0.0,0.0,0.0,0.0,1,1.0,8.0,2.0,0.65
0,44,3.0,3.0,3.0,4.0,1535.0,0.0,0.0,0.0,1.0,1,1.0,11.0,1.0,1.36
1,11,7.0,5.0,3.0,3.0,4500.0,1.0,1.0,0.0,1.0,1,1.0,19.0,2.0,11.3
0,44,3.0,3.0,3.0,4.0,1725.0,0.0,0.0,0.0,0.0,1,1.0,9.0,1.0,1.25
0,14,2.0,1.0,1.0,3.0,1012.0,0.0,0.0,0.0,0.0,1,1.0,5.0,1.0,0.28
0,4,2.0,2.0,3.0,3.0,1009.0,0.0,0.0,1.0,0.0,1,2.0,8.0,1.0,1.3
1,33,10.0,10.0,3.0,3.0,8156.0,0.0,0.0,0.0,0.0,1,1.0,23.0,1.0,13.0
0,60,3.0,4.0,3.0,3.0,2500.0,0.0,1.0,0.0,1.0,2,0.0,13.0,2.0,4.8
0,6,4.0,5.0,3.0,3.0,3028.0,1.0,1.0,1.0,1.0,1,2.0,16.0,1.0,1.35
0,60,3.0,4.0,3.0,4.0,2644.0,0.0,1.0,0.0,0.0,0,1.0,11.0,2.0,8.25
1,36,1.0,1.0,0.0,3.0,1000.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,0.85
0,105,3.0,3.0,3.0,0.0,1296.0,0.0,0.0,0.0,0.0,1,2.0,9.0,1.0,0.65
0,78,2.0,2.0,2.0,0.0,1100.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.75
1,79,1.0,1.0,1.0,3.0,758.0,0.0,0.0,0.0,0.0,1,1.0,3.0,1.0,0.69
1,48,9.0,9.0,3.0,0.0,2367.0,0.0,1.0,1.0,0.0,2,2.0,23.0,2.0,5.0
0,88,3.0,4.0,3.0,0.0,1668.0,0.0,1.0,0.0,1.0,1,2.0,12.0,2.0,0.88
0,74,3.0,4.0,2.0,3.0,1800.0,0.0,1.0,0.0,0.0,2,0.0,10.0,0.0,2.1
0,73,3.0,3.0,3.0,4.0,1644.0,0.0,0.0,0.0,0.0,1,2.0,9.0,0.0,3.0
0,103,4.0,4.0,3.0,0.0,1992.0,0.0,1.0,0.0,0.0,1,1.0,12.0,0.0,1.7
0,95,3.0,3.0,3.0,3.0,1552.0,0.0,1.0,0.0,0.0,2,2.0,10.0,2.0,1.8
0,69,2.0,2.0,2.0,1.0,1406.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,1.85
0,60,4.0,5.0,3.0,3.0,3000.0,1.0,1.0,0.0,1.0,2,0.0,15.0,2.0,6.5
1,31,4.0,4.0,3.0,2.0,4518.0,0.0,0.0,0.0,0.0,1,1.0,11.0,2.0,5.8
0,39,2.0,2.0,2.0,3.0,1552.0,0.0,0.0,0.0,0.0,1,2.0,6.0,0.0,1.1
1,36,6.0,1.0,0.0,1.0,3000.0,0.0,0.0,0.0,0.0,1,1.0,7.0,1.0,1.5
0,105,3.0,2.0,2.0,3.0,1325.0,0.0,0.0,0.0,0.0,1,2.0,7.0,2.0,0.7
0,4,3.0,3.0,3.0,3.0,1456.0,0.0,0.0,1.0,0.0,1,2.0,10.0,1.0,2.0
1,111,3.0,2.0,2.0,4.0,1120.0,0.0,0.0,0.0,0.0,1,1.0,7.0,1.0,0.85
1,18,9.0,9.0,3.0,2.0,9000.0,0.0,0.0,0.0,0.0,1,1.0,21.0,2.0,6.0
1,20,4.0,4.0,3.0,0.0,3150.0,0.0,0.0,0.0,0.0,1,1.0,11.0,1.0,6.5
0,105,4.0,4.0,3.0,3.0,2549.0,0.0,1.0,0.0,0.0,1,2.0,12.0,2.0,1.18
0,8,3.0,3.0,3.0,3.0,1650.0,0.0,1.0,0.0,1.0,2,0.0,11.0,0.0,1.15
0,102,4.0,3.0,2.0,0.0,2025.0,0.0,0.0,0.0,0.0,2,1.0,9.0,2.0,1.2
0,111,2.0,2.0,2.0,3.0,526.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.28
1,28,5.0,5.0,2.0,2.0,1450.0,0.0,0.0,0.0,0.0,2,1.0,12.0,2.0,2.7
0,85,3.0,3.0,3.0,1.0,1815.0,0.0,0.0,1.0,0.0,1,2.0,10.0,0.0,2.7
0,105,3.0,3.0,0.0,3.0,1572.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.7
1,67,6.0,4.0,0.0,3.0,240.0,0.0,0.0,0.0,0.0,1,1.0,10.0,2.0,1.0
1,60,5.0,5.0,2.0,3.0,2250.0,1.0,0.0,0.0,0.0,1,1.0,13.0,2.0,4.0
1,34,4.0,2.0,2.0,2.0,1170.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,0.75
0,111,2.0,2.0,2.0,3.0,500.0,0.0,0.0,0.0,0.0,2,1.0,6.0,2.0,0.28
1,33,4.0,4.0,0.0,3.0,3240.0,0.0,0.0,0.0,0.0,1,1.0,8.0,2.0,4.5
0,6,2.0,2.0,3.0,3.0,1631.0,1.0,0.0,0.0,0.0,1,2.0,9.0,0.0,0.85
1,83,5.0,5.0,3.0,3.0,3653.0,0.0,1.0,0.0,0.0,2,1.0,14.0,0.0,3.09
0,109,2.0,2.0,1.0,3.0,613.0,0.0,0.0,0.0,0.0,1,2.0,5.0,2.0,0.35
0,74,4.0,4.0,3.0,3.0,2700.0,1.0,1.0,0.0,1.0,2,0.0,15.0,2.0,3.0
0,53,2.0,2.0,2.0,3.0,1122.0,0.0,0.0,0.0,0.0,2,1.0,6.0,2.0,1.05
1,57,3.0,3.0,3.0,0.0,2259.0,0.0,1.0,0.0,0.0,1,1.0,10.0,1.0,7.1
1,45,3.0,9.0,3.0,3.0,1494.0,0.0,0.0,0.0,1.0,2,1.0,17.0,2.0,4.3
0,44,2.0,2.0,3.0,1.0,1100.0,0.0,0.0,0.0,0.0,1,1.0,8.0,2.0,0.71
0,11,3.0,3.0,3.0,3.0,2289.0,0.0,1.0,0.0,0.0,1,2.0,10.0,2.0,1.6
0,87,3.0,3.0,3.0,3.0,1900.0,0.0,1.0,0.0,0.0,1,2.0,10.0,0.0,1.75
0,50,3.0,3.0,2.0,1.0,193.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,2.5
0,6,3.0,3.0,3.0,1.0,2576.0,0.0,1.0,0.0,0.0,1,2.0,10.0,2.0,1.95
0,96,4.0,4.0,3.0,3.0,3262.0,0.0,1.0,0.0,0.0,1,1.0,12.0,2.0,2.2
1,51,5.0,4.0,2.0,0.0,3240.0,0.0,1.0,0.0,1.0,2,1.0,13.0,1.0,8.5
0,80,2.0,2.0,2.0,4.0,985.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,0.53
0,82,1.0,1.0,0.0,1.0,683.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,0.9
0,39,4.0,4.0,3.0,1.0,2025.0,0.0,1.0,0.0,1.0,1,1.0,13.0,2.0,2.3
1,52,3.0,12.0,3.0,3.0,2367.0,1.0,0.0,0.0,1.0,2,1.0,20.0,2.0,6.5
1,36,4.0,3.0,2.0,2.0,1070.0,0.0,0.0,0.0,0.0,1,1.0,9.0,1.0,0.95
0,107,2.0,2.0,0.0,3.0,637.0,0.0,0.0,0.0,0.0,1,1.0,4.0,2.0,0.35
0,95,5.0,7.0,3.0,3.0,3200.0,0.0,1.0,0.0,0.0,2,0.0,16.0,0.0,3.15
0,5,1.0,1.0,1.0,3.0,405.0,0.0,0.0,0.0,0.0,1,1.0,3.0,2.0,0.23
0,73,3.0,3.0,3.0,3.0,1644.0,0.0,0.0,0.0,0.0,1,2.0,9.0,0.0,2.78
0,96,3.0,3.0,3.0,3.0,1839.0,0.0,1.0,0.0,0.0,2,1.0,10.0,0.0,1.5
0,92,2.0,2.0,3.0,3.0,700.0,0.0,0.0,0.0,0.0,1,2.0,7.0,2.0,0.49
1,39,2.0,2.0,2.0,1.0,1210.0,1.0,0.0,0.0,0.0,0,2.0,7.0,2.0,1.35
1,20,6.0,6.0,3.0,2.0,3150.0,0.0,0.0,0.0,0.0,1,1.0,16.0,2.0,6.4
0,77,2.0,2.0,3.0,3.0,1150.0,0.0,0.0,0.0,0.0,2,2.0,7.0,1.0,1.1
0,78,3.0,3.0,1.0,3.0,1383.0,0.0,0.0,0.0,1.0,2,2.0,8.0,0.0,1.3
0,17,4.0,4.0,3.0,4.0,2585.0,1.0,1.0,0.0,0.0,1,1.0,13.0,0.0,2.9
0,54,3.0,3.0,3.0,2.0,1600.0,0.0,0.0,0.0,0.0,2,2.0,9.0,1.0,1.5
1,50,3.0,3.0,2.0,3.0,1935.0,0.0,0.0,0.0,0.0,2,2.0,8.0,2.0,2.55
0,71,4.0,4.0,0.0,3.0,3950.0,0.0,0.0,0.0,0.0,1,2.0,8.0,0.0,8.5
0,10,2.0,2.0,2.0,3.0,1228.0,0.0,0.0,0.0,1.0,2,0.0,7.0,2.0,0.65
0,96,4.0,4.0,3.0,3.0,3007.0,0.0,1.0,0.0,0.0,1,2.0,12.0,2.0,2.28
0,96,3.0,3.0,3.0,3.0,1641.0,0.0,0.0,0.0,1.0,1,2.0,10.0,0.0,0.88
0,4,2.0,2.0,2.0,1.0,1148.0,0.0,0.0,0.0,0.0,1,0.0,6.0,0.0,1.99
0,44,3.0,3.0,3.0,3.0,1711.0,0.0,0.0,0.0,0.0,2,2.0,9.0,2.0,1.4
1,34,5.0,3.0,0.0,3.0,1755.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,0.68
0,105,3.0,3.0,3.0,3.0,1492.0,0.0,0.0,0.0,1.0,1,2.0,10.0,1.0,0.71
0,30,4.0,4.0,3.0,2.0,2362.0,0.0,1.0,0.0,0.0,2,1.0,12.0,0.0,3.7
0,111,2.0,2.0,3.0,1.0,1214.0,1.0,0.0,0.0,0.0,1,2.0,8.0,1.0,0.91
0,83,3.0,3.0,3.0,0.0,2968.0,0.0,1.0,0.0,0.0,1,2.0,10.0,1.0,3.25
0,92,3.0,4.0,3.0,3.0,1889.0,0.0,1.0,0.0,0.0,0,1.0,11.0,0.0,2.2
1,13,5.0,4.0,1.0,3.0,2025.0,0.0,0.0,0.0,0.0,1,1.0,10.0,1.0,4.0
0,80,3.0,3.0,3.0,3.0,1754.0,0.0,1.0,0.0,0.0,1,1.0,11.0,2.0,1.78
0,43,3.0,5.0,3.0,3.0,1400.0,0.0,1.0,0.0,0.0,1,1.0,12.0,2.0,0.99
1,63,2.0,2.0,0.0,3.0,1458.0,0.0,0.0,0.0,0.0,1,1.0,4.0,1.0,2.95
0,96,2.0,2.0,3.0,3.0,1079.0,0.0,0.0,0.0,0.0,1,2.0,7.0,0.0,0.54
0,93,2.0,2.0,2.0,3.0,1169.0,0.0,0.0,0.0,0.0,2,1.0,6.0,1.0,0.85
0,107,2.0,2.0,2.0,3.0,968.0,1.0,0.0,0.0,0.0,1,1.0,7.0,0.0,0.6
1,20,5.0,5.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,1,1.0,10.0,2.0,6.5
1,25,3.0,7.0,3.0,0.0,1215.0,0.0,0.0,0.0,1.0,1,1.0,14.0,2.0,1.0
0,107,2.0,2.0,2.0,3.0,695.0,0.0,0.0,0.0,0.0,1,1.0,6.0,0.0,0.45
0,105,3.0,3.0,2.0,3.0,1061.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,0.5
1,27,7.0,5.0,3.0,2.0,2367.0,0.0,0.0,0.0,1.0,2,1.0,17.0,2.0,4.75
1,11,4.0,4.0,3.0,3.0,2430.0,1.0,1.0,1.0,1.0,1,0.0,15.0,1.0,6.0
0,68,2.0,2.0,2.0,3.0,1350.0,0.0,0.0,0.0,1.0,2,0.0,7.0,1.0,2.12
0,98,3.0,3.0,3.0,3.0,1700.0,0.0,0.0,0.0,0.0,2,0.0,10.0,0.0,1.59
1,30,4.0,4.0,3.0,0.0,1800.0,1.0,1.0,1.0,1.0,1,2.0,15.0,1.0,6.5
0,74,2.0,2.0,2.0,3.0,1066.0,0.0,0.0,0.0,0.0,1,2.0,7.0,2.0,1.7
0,10,3.0,3.0,2.0,1.0,1539.0,0.0,0.0,0.0,0.0,1,1.0,8.0,0.0,2.6
1,33,5.0,6.0,3.0,0.0,5000.0,0.0,0.0,0.0,0.0,1,1.0,14.0,2.0,8.95
0,105,4.0,4.0,3.0,3.0,2295.0,0.0,0.0,0.0,0.0,1,1.0,11.0,2.0,1.44
0,27,3.0,3.0,3.0,3.0,1600.0,0.0,0.0,0.0,0.0,2,2.0,10.0,2.0,2.55
0,40,3.0,2.0,3.0,1.0,1136.0,0.0,0.0,0.0,0.0,1,2.0,8.0,1.0,1.0
1,54,7.0,7.0,3.0,2.0,2403.0,1.0,1.0,1.0,1.0,2,2.0,21.0,1.0,4.95
0,46,4.0,3.0,3.0,2.0,2644.0,0.0,1.0,0.0,0.0,0,1.0,11.0,2.0,1.5
0,87,2.0,2.0,2.0,1.0,1207.0,0.0,0.0,0.0,0.0,2,2.0,6.0,0.0,0.86
0,68,2.0,3.0,2.0,3.0,1250.0,0.0,1.0,0.0,0.0,2,1.0,8.0,2.0,2.15
1,31,5.0,5.0,3.0,2.0,3240.0,1.0,1.0,1.0,1.0,2,2.0,17.0,1.0,12.5
0,111,2.0,2.0,2.0,3.0,1037.0,0.0,0.0,0.0,1.0,1,2.0,7.0,1.0,0.65
0,80,4.0,4.0,3.0,0.0,2700.0,0.0,1.0,0.0,0.0,2,2.0,12.0,2.0,2.35
0,97,2.0,2.0,3.0,3.0,1630.0,0.0,0.0,1.0,0.0,1,0.0,8.0,2.0,1.11
1,30,3.0,2.0,3.0,2.0,1350.0,1.0,0.0,0.0,0.0,1,1.0,9.0,1.0,4.25
0,73,3.0,3.0,3.0,3.0,1600.0,1.0,1.0,0.0,0.0,2,1.0,11.0,2.0,2.25
0,95,2.0,2.0,2.0,3.0,850.0,1.0,0.0,0.0,1.0,2,0.0,8.0,2.0,0.78
0,96,2.0,2.0,3.0,3.0,1399.0,1.0,0.0,0.0,0.0,1,1.0,8.0,0.0,1.15
1,83,5.0,5.0,3.0,3.0,3653.0,0.0,0.0,0.0,0.0,1,1.0,13.0,0.0,3.1
0,104,4.0,4.0,3.0,0.0,2453.0,1.0,1.0,0.0,1.0,1,2.0,14.0,0.0,2.0
0,80,3.0,5.0,3.0,3.0,1530.0,0.0,1.0,0.0,0.0,1,2.0,12.0,2.0,1.64
0,110,3.0,3.0,2.0,0.0,1744.0,0.0,0.0,0.0,0.0,2,2.0,8.0,2.0,0.94
0,10,4.0,4.0,3.0,3.0,2631.0,0.0,1.0,0.0,0.0,1,2.0,12.0,2.0,2.08
1,92,1.0,1.0,0.0,3.0,1095.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,0.89
1,31,7.0,9.0,3.0,3.0,11250.0,1.0,1.0,1.0,1.0,2,2.0,23.0,2.0,18.25
0,97,4.0,4.0,3.0,3.0,2600.0,0.0,0.0,0.0,0.0,1,1.0,11.0,1.0,2.13
0,105,3.0,2.0,3.0,3.0,1232.0,0.0,0.0,0.0,0.0,1,1.0,8.0,2.0,0.65
0,72,2.0,2.0,2.0,4.0,972.0,0.0,0.0,0.0,0.0,1,1.0,6.0,1.0,1.65
1,30,5.0,5.0,2.0,0.0,3375.0,0.0,0.0,0.0,1.0,2,2.0,13.0,1.0,9.9
1,30,5.0,6.0,3.0,2.0,2700.0,0.0,1.0,1.0,0.0,2,2.0,16.0,2.0,10.0
0,4,3.0,4.0,3.0,3.0,2278.0,0.0,1.0,0.0,0.0,1,2.0,11.0,0.0,2.05
0,111,2.0,2.0,2.0,3.0,1108.0,0.0,0.0,0.0,0.0,0,2.0,6.0,0.0,0.9
0,98,3.0,2.0,2.0,1.0,844.0,0.0,0.0,0.0,0.0,1,1.0,7.0,1.0,0.6
0,10,3.0,4.0,2.0,3.0,1904.0,0.0,1.0,0.0,0.0,1,1.0,10.0,0.0,3.95
0,111,2.0,2.0,2.0,3.0,763.0,0.0,0.0,0.0,0.0,1,2.0,6.0,2.0,0.4
0,98,3.0,3.0,2.0,1.0,1690.0,0.0,0.0,0.0,0.0,1,1.0,8.0,2.0,0.9
0,82,1.0,1.0,2.0,3.0,425.0,0.0,0.0,0.0,0.0,2,1.0,4.0,1.0,0.37
1,29,4.0,4.0,2.0,2.0,2844.0,0.0,0.0,0.0,1.0,1,1.0,11.0,1.0,6.5
0,105,4.0,4.0,3.0,3.0,1927.0,0.0,1.0,0.0,0.0,1,2.0,12.0,0.0,1.25
1,63,4.0,4.0,3.0,3.0,1503.0,0.0,0.0,0.0,0.0,2,1.0,11.0,1.0,4.0
0,57,4.0,4.0,3.0,0.0,11250.0,0.0,1.0,0.0,0.0,1,1.0,12.0,2.0,8.5
0,11,3.0,3.0,3.0,3.0,1466.0,0.0,0.0,0.0,0.0,1,0.0,9.0,2.0,1.5
0,95,2.0,2.0,2.0,3.0,950.0,0.0,0.0,0.0,0.0,2,0.0,6.0,1.0,0.65
0,81,2.0,2.0,3.0,1.0,1135.0,0.0,0.0,0.0,0.0,1,2.0,7.0,0.0,1.65
0,44,3.0,3.0,3.0,3.0,1971.0,0.0,1.0,0.0,0.0,1,1.0,10.0,2.0,1.72
0,1,3.0,3.0,3.0,3.0,1508.0,0.0,0.0,0.0,0.0,2,1.0,9.0,1.0,1.28
0,97,3.0,4.0,3.0,3.0,2031.0,0.0,1.0,0.0,0.0,1,0.0,11.0,2.0,2.1
1,25,4.0,3.0,2.0,0.0,1557.0,0.0,0.0,1.0,0.0,2,2.0,10.0,2.0,2.68
0,14,5.0,5.0,2.0,3.0,3500.0,0.0,1.0,0.0,0.0,1,0.0,13.0,2.0,4.1
0,97,4.0,4.0,3.0,3.0,2600.0,1.0,1.0,0.0,1.0,1,1.0,14.0,2.0,2.1
0,18,3.0,3.0,1.0,1.0,1181.0,0.0,0.0,0.0,0.0,2,1.0,7.0,1.0,0.65
1,74,5.0,6.0,3.0,3.0,3150.0,0.0,1.0,1.0,0.0,2,0.0,16.0,2.0,12.0
0,97,4.0,4.0,3.0,3.0,2529.0,0.0,1.0,0.0,0.0,1,1.0,12.0,2.0,2.3
1,13,4.0,3.0,2.0,2.0,1800.0,1.0,0.0,0.0,1.0,1,1.0,11.0,1.0,2.2
0,11,3.0,3.0,3.0,3.0,1574.0,0.0,0.0,0.0,0.0,1,2.0,10.0,0.0,1.4
0,43,2.0,3.0,3.0,3.0,1446.0,1.0,0.0,0.0,0.0,1,1.0,9.0,2.0,0.85
0,78,3.0,3.0,1.0,3.0,1383.0,0.0,0.0,0.0,1.0,1,2.0,8.0,0.0,1.38
0,81,2.0,2.0,3.0,0.0,1277.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,1.2
0,44,3.0,2.0,3.0,4.0,1529.0,0.0,0.0,0.0,0.0,1,1.0,8.0,0.0,1.02
0,97,4.0,4.0,3.0,3.0,2300.0,1.0,1.0,0.0,1.0,1,1.0,14.0,2.0,2.14
0,68,3.0,3.0,3.0,3.0,2400.0,0.0,1.0,0.0,0.0,2,0.0,10.0,1.0,2.82
0,8,5.0,6.0,3.0,4.0,3810.0,0.0,0.0,0.0,0.0,2,2.0,14.0,2.0,6.3
0,75,4.0,4.0,3.0,3.0,2837.0,0.0,1.0,0.0,0.0,2,0.0,12.0,0.0,4.5
0,64,3.0,3.0,3.0,0.0,2024.0,0.0,0.0,0.0,0.0,1,2.0,9.0,2.0,2.5
0,75,3.0,3.0,3.0,3.0,1900.0,0.0,0.0,0.0,0.0,2,0.0,10.0,1.0,2.65
0,4,2.0,2.0,1.0,3.0,570.0,0.0,0.0,0.0,0.0,0,2.0,5.0,0.0,0.45
1,112,2.0,2.0,1.0,1.0,1150.0,0.0,0.0,0.0,0.0,1,1.0,5.0,2.0,0.49
0,5,1.0,2.0,2.0,1.0,407.0,0.0,0.0,0.0,0.0,1,1.0,5.0,2.0,0.3
0,15,1.0,1.0,1.0,3.0,379.0,0.0,0.0,0.0,0.0,0,2.0,3.0,1.0,0.5
0,78,4.0,4.0,1.0,3.0,2213.0,0.0,0.0,0.0,0.0,1,2.0,9.0,0.0,2.0
1,104,4.0,4.0,3.0,1.0,2430.0,0.0,0.0,0.0,0.0,2,1.0,11.0,1.0,3.6
0,33,3.0,4.0,3.0,2.0,3114.0,0.0,1.0,1.0,0.0,1,1.0,12.0,2.0,4.3
0,78,3.0,3.0,2.0,3.0,1419.0,0.0,0.0,0.0,1.0,2,0.0,9.0,2.0,1.52
0,82,3.0,4.0,3.0,0.0,1621.0,0.0,1.0,0.0,0.0,1,2.0,11.0,1.0,1.12
0,44,3.0,3.0,3.0,3.0,1692.0,0.0,0.0,0.0,0.0,1,1.0,10.0,0.0,1.5
0,92,2.0,2.0,2.0,4.0,1209.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,0.89
1,74,5.0,6.0,3.0,1.0,3150.0,0.0,1.0,0.0,1.0,1,1.0,16.0,2.0,12.0
0,33,3.0,3.0,3.0,0.0,1777.0,0.0,1.0,0.0,0.0,1,2.0,10.0,2.0,2.3
